"","session","person","choice","is_other","story_1","story_2","minus_positive_sync","minus_negative_sync","minus_positive_listener_mean","minus_negative_listener_mean","negative_set_mean_corr_to_actress_1","negative_set_mean_corr_to_actress_2","postive_set_mean_corr_to_actress_1","postive_set_mean_corr_to_actress_2","nasalis_mean_corr_1","nasalis_mean_corr_2","zygomaticus_major_mean_corr_1","zygomaticus_major_mean_corr_2","frontalis_mean_corr_1","frontalis_mean_corr_2","orbicularis_oculi_mean_corr_1","orbicularis_oculi_mean_corr_2","platysima_mean_corr_1","platysima_mean_corr_2","risorius_mean_corr_1","risorius_mean_corr_2","listener_mean_negative_set_activation_1","listener_mean_negative_set_activation_2","listener_mean_positive_set_activation_1","listener_mean_positive_set_activation_2","frontalis_mean_activation_1","frontalis_mean_activation_2","nasalis_mean_activation_1","nasalis_mean_activation_2","zygomaticus_major_mean_activation_1","zygomaticus_major_mean_activation_2","orbicularis_oculi_mean_activation_1","orbicularis_oculi_mean_activation_2","platysima_mean_activation_1","platysima_mean_activation_2","risorius_mean_activation_1","risorius_mean_activation_2","minus_frontalis","minus_nasalis","minus_zygomaticus_major","minus_orbicularis_oculi","minus_platysima","minus_risorius"
"217","29112022_1630","29112022_1630_A","1","1","6","12",0.0228764112678376,0.00480805229243668,-0.119895425677098,-0.0582338387942588,0.37175411984387,0.368196399055188,0.391432832270103,0.373924209808771,0.378186953928163,0.363867374624936,0.367256144206646,0.353824716825511,0.362935507825349,0.373466068006452,0.391432832270103,0.373924209808771,0.351803680122179,0.362162869509062,0.391704559565562,0.374229928601314,0.52193848664009,0.586486318030855,0.490990084072692,0.624763880620491,0.628321021053701,0.666198953432012,0.249273297210092,0.25559272897218,0.317173464939541,0.40905365311193,0.490990084072692,0.624763880620491,0.685401819817622,0.713521036298181,0.358475153462558,0.459451599763529,-0.0292602146933721,-0.0125170469676385,-0.126517154053556,-0.119895425677098,-0.0201006198144724,-0.123454142932356
"218","29112022_1630","29112022_1630_B","1","1","6","12",0.0807921807980502,0.0523837437712655,0.0656984713183961,0.0290074506095734,0.407128910986515,0.366598188840303,0.464523451254767,0.395074646340213,0.471786134437529,0.408036394159612,0.508390459415274,0.442128404952897,0.420271697491702,0.410187181827916,0.464523451254767,0.395074646340213,0.35303068321839,0.347807096155629,0.461227138754641,0.385389281524977,0.852530318269805,0.804465105358614,0.789399198226987,0.692069002155071,0.755585558920539,0.619864387481062,0.6340288532629,0.638999075683753,0.766903427389095,0.6045978761867,0.789399198226987,0.692069002155071,0.930567051314832,0.927665921400546,0.774493585224777,0.681264289316683,0.09867401703315,-0.00390425245812624,0.118341521644369,0.0656984713183961,0.00156123045758199,0.0640417596487054
"219","29112022_1630","29112022_1630_A","0","0","5","10",0.022038534972937,0.04067074280287,0.0440560952793909,-0.0760908617231538,0.414039987817563,0.381677563926837,0.411980477734328,0.394213151247062,0.393865063526413,0.403315954976222,0.452107974262786,0.43089443982429,0.407175072169293,0.37189774744323,0.411980477734328,0.394213151247062,0.391610334881356,0.363649755380942,0.43646964075377,0.399705372472731,0.578385159300281,0.67365388942914,0.469659495532345,0.430022997881313,0.664683423390724,0.587895583160781,0.255716241451182,0.47009551026167,0.402713467826435,0.410292078230243,0.469659495532345,0.430022997881313,0.701092953891337,0.8265135087077,0.455677364709224,0.52079427015058,0.0613037898833611,-0.295364835722997,-0.00932172042437761,0.0440560952793909,-0.0821026605261769,-0.0666859160232598
"220","29112022_1630","29112022_1630_B","1","0","5","10",-0.0126584670167872,0.0556171233351329,0.0886569545804921,0.0118646471786529,0.381188555988229,0.341021320228815,0.362946425967111,0.372252922672631,0.48355274558677,0.413417649232284,0.426132645773567,0.388574261235457,0.411153802094437,0.361483138937949,0.362946425967111,0.372252922672631,0.348457272434942,0.338880624417635,0.413919839541516,0.343162016039994,0.783149404485914,0.764783724059574,0.545580158519015,0.456719337614276,0.669260483617376,0.782273039871499,0.516475486771692,0.525166490564701,0.457105193409348,0.373587074990736,0.545580158519015,0.456719337614276,0.932282980893827,0.935310319655818,0.634015828078001,0.594257128463329,-0.0778573518457144,-0.00834356139835418,0.100540382516703,0.0886569545804921,-0.0016209839482183,0.0323695961902703
"221","29112022_1630","29112022_1630_A","1","0","3","11",0.0417554063959243,0.0465553208808653,0.0107758138176067,0.0434859815086979,0.406554486011696,0.370383871474284,0.397423234033181,0.365564376289118,0.457372274924787,0.413444309455236,0.491479436497166,0.375662498905793,0.431087270453023,0.370014943369782,0.397423234033181,0.365564376289118,0.393539543186312,0.371574691415535,0.41956942883708,0.369193051533032,0.682995699902595,0.626069705873347,0.466033720548601,0.45609701146493,0.606588890666683,0.527975112366717,0.582947658628326,0.551558352803284,0.466063359608164,0.334825804235205,0.466033720548601,0.45609701146493,0.823953516049612,0.820061013461511,0.542037883755579,0.432078398285183,0.0692898576808205,0.027667817983117,0.163864815879348,0.0107758138176067,0.00236768137886138,0.112881272490418
"222","29112022_1630","29112022_1630_B","1","0","3","11",0.00330317216751044,0.0042542685111283,-0.0339782697250799,-0.0155126394344047,0.360674975961767,0.357619159838106,0.38251875869984,0.380000027866849,0.402830436906742,0.464728061825421,0.481599481100448,0.398721022658684,0.422363743614331,0.405025795441379,0.38251875869984,0.380000027866849,0.350986193705603,0.35595099616505,0.370363758217932,0.359287323511161,0.758843162633513,0.782757457200859,0.44223698705591,0.473346944850164,0.718942384491341,0.817463748389099,0.570612578541119,0.528033766311888,0.374428359672096,0.376329459812829,0.44223698705591,0.473346944850164,0.944420516557488,0.968590904977527,0.573265808709538,0.59692400942419,-0.0641245578166563,0.0387557037154914,-0.00253224154499995,-0.0339782697250799,-0.0126347329388368,-0.0202174043458886
"223","29112022_1630","29112022_1630_A","1","1","8","16",0.0319993256564794,-0.0101207865014031,-0.0949620346343499,-0.00327080125166013,0.402577463928599,0.410809580548762,0.397072259514521,0.372448126096068,0.420065011558614,0.394310979190525,0.407910493129232,0.389355737877797,0.358669185983921,0.38361770101111,0.397072259514521,0.372448126096068,0.395902477466371,0.384101615816366,0.409252450390827,0.437517545281157,0.666448437368627,0.670822384446428,0.503341092277604,0.608968250622163,0.592998151720374,0.58315169866199,0.468007353728828,0.336204244505108,0.384054409547121,0.388426760396042,0.503341092277604,0.608968250622163,0.831232587463741,0.873440535326574,0.501664287273514,0.468204233566283,0.00837176747094145,0.163891082288743,-0.00566013906752258,-0.0949620346343499,-0.0247601415770223,0.0344995769924129
"224","29112022_1630","29112022_1630_B","1","1","8","16",-0.0314876977305228,-0.0101973063944505,0.0166243107845195,0.0107140469765591,0.372135979277666,0.379803738974843,0.343450330223121,0.365782437225113,0.398101216558465,0.45416974817571,0.38747327670715,0.374429704867792,0.414468791135193,0.394006838543965,0.343450330223121,0.365782437225113,0.34413339641297,0.355416225445855,0.400138562142361,0.404191252503832,0.792368278604075,0.775569321500244,0.468509734072491,0.453187158481547,0.943627302894709,0.92490746054971,0.594417633362528,0.559626203765725,0.387389229653168,0.376036538832807,0.468509734072491,0.453187158481547,0.956270156189033,0.935728768184635,0.628466401019118,0.615409874815853,0.0100184608342478,0.0301474072972635,0.0148707199691143,0.0166243107845195,0.0108569765763465,0.0104966438036611
"225","30112022_0830","30112022_0830_A","0","1","6","12",-0.0237515275178012,-0.0224629201132606,0.0118295238745404,0.0230297988970712,0.403630343628063,0.422180465870497,0.341849450649545,0.358483426246768,0.3702219944949,0.346137477709462,0.350923269871578,0.340643307006801,0.398826515779685,0.401503651902071,0.341849450649545,0.358483426246768,0.427140883862961,0.44427663740282,0.380119803393166,0.400084294338173,0.431281136477153,0.411863680892033,0.605749234376064,0.591585336484259,0.702793430143357,0.718236274638512,0.869500902809482,0.847708963904506,0.167136618997314,0.163178620936714,0.605749234376064,0.591585336484259,0.275789535580786,0.254714630097412,0.58677273737352,0.569012731686654,-0.0108673621974185,0.012690317780829,0.011982486976353,0.0118295238745404,0.03972618284049,0.0153661783802388
"226","30112022_0830","30112022_0830_B","1","1","6","12",0.049782079401003,0.0459211203989705,0.0567050520472474,0.0100925610873584,0.386640104411983,0.352689271142643,0.401767484090757,0.363662774196758,0.465568759535898,0.39596258111309,0.484004028747588,0.391995534031709,0.36792021413176,0.364879138395933,0.401767484090757,0.363662774196758,0.423972309510733,0.377490024363614,0.349307899313233,0.327888517921673,0.844766520836824,0.827885181354584,0.65671047535962,0.58622949939931,0.390011800732571,0.373687984160407,0.46375451385222,0.353065568271418,0.654769894734572,0.510967844151001,0.65671047535962,0.58622949939931,0.6810570870517,0.666025881552088,1.00847595462195,0.989744481157079,0.021374651263587,0.13551202768304,0.123357120376873,0.0567050520472474,0.0111583368284962,0.0093740776190026
"227","30112022_0830","30112022_0830_A","1","0","5","10",0.0405003724393383,0.0840241926854274,-0.00513387920820422,0.0828204411460619,0.447526697915142,0.378149889258608,0.383698229481618,0.353828136957021,0.423660384300301,0.371520744147469,0.356767495713637,0.351395038363604,0.398054496051879,0.391248690749524,0.383698229481618,0.353828136957021,0.49053222660367,0.397875768540572,0.404521169226614,0.358424009976645,0.498301664044564,0.422075612020079,0.614877675072949,0.621223670068002,0.752950411076952,0.716878939018939,0.881907151047753,0.854843415833766,0.167249743406238,0.171375344747002,0.614877675072949,0.621223670068002,0.323178366648656,0.256620978586159,0.673424961440472,0.587530245454,0.0245412653214878,0.0155829718614015,-0.0121833894920884,-0.00513387920820422,0.114793831020182,0.0681187686262199
"228","30112022_0830","30112022_0830_B","0","0","5","10",0.00915554294769003,0.0134574200625195,0.0298583418941623,-0.0138984174587562,0.385146112951814,0.374917616076001,0.386400321103968,0.379389103141403,0.420076413176193,0.419350940911986,0.470873424494279,0.473828048224231,0.341664846456224,0.356347660266021,0.386400321103968,0.379389103141403,0.415416778374699,0.398133939029696,0.354875447528928,0.351701293122307,0.81309810266602,0.836018209612106,0.595042380865541,0.560538647436103,0.388004332891353,0.376382753745275,0.344833103960632,0.371638779670137,0.527264184374652,0.458040341273748,0.595042380865541,0.560538647436103,0.673329915848039,0.664468472847334,0.952866289484002,1.00756794637688,0.015203787909623,-0.037413437040496,0.0702562926475438,0.0298583418941623,0.00662390018973376,-0.0279028267779948
"229","30112022_0830","30112022_0830_A","1","1","3","11",-0.0405072216830996,-0.0805444444613915,0.00769608661879616,-0.0801785357344739,0.375347526797355,0.441108525996801,0.342342666803703,0.3712482523572,0.36740518221885,0.44058272671553,0.33341012370137,0.340758034041488,0.395166707866858,0.400634062138879,0.342342666803703,0.3712482523572,0.396225287487129,0.469559027927386,0.354469766107582,0.412658024066216,0.424910493439618,0.498987262694845,0.625983645068687,0.616421983733743,0.855344479123746,0.705913291065823,0.859826979751813,0.854563988581329,0.172308609285236,0.167337289996389,0.625983645068687,0.616421983733743,0.266716771260632,0.314318319013272,0.583104215618604,0.683656206376419,0.0957120540317813,0.00306988969709859,0.0146367711176899,0.00769608661879616,-0.0819254267934152,-0.0793772753015563
