"","session","person","ListenerChoice","minus_positive_sync","minus_negative_sync","minus_positive_listener_mean","minus_negative_listener_mean","nasalis_mean_corr_1","nasalis_mean_corr_2","zygomaticus_major_mean_corr_1","zygomaticus_major_mean_corr_2","frontalis_mean_corr_1","frontalis_mean_corr_2","orbicularis_oculi_mean_corr_1","orbicularis_oculi_mean_corr_2","platysima_mean_corr_1","platysima_mean_corr_2","risorius_mean_corr_1","risorius_mean_corr_2","listener_mean_negative_set_activation_1","listener_mean_negative_set_activation_2","listener_mean_positive_set_activation_1","listener_mean_positive_set_activation_2"
"69","20122022_1215","20122022_1215_1","0",0.0194772794407694,0.00203826384112291,-0.0346634484221344,-0.00692710683593334,0.391010959906544,0.32126834482603,0.38968711985506,0.363258701107897,0.38428116481778,0.357523612251253,0.311060466447114,0.311248788816817,0.310316079197341,0.321932065173797,0.352414448560582,0.338102318694451,0.127852337942807,0.12963598707924,0.427977487023096,0.458713245496162
"70","20122022_1215","20122022_1215_2","0",0.00726697126112585,0.0422064799256872,-0.0449637412736925,0.0439918508081767,0.370042802020463,0.356830367798503,0.38155322861319,0.350037130426412,0.353142113765861,0.354426032041195,0.328952147085175,0.317826231539191,0.33872023822449,0.302207164271933,0.386043132077463,0.363854382104106,0.672863566871951,0.616157159393437,0.705482730783658,0.771911921696932
"71","20122022_1215","20122022_1215_1","1",0.023809550797055,0.031153123255547,-0.0685926359471827,0.00391234005199573,0.401335872742955,0.361474986609409,0.427031177225644,0.418183917843874,0.368504440150256,0.363393449190856,0.328248564197846,0.30095240279749,0.339691112988897,0.313313315778333,0.367805521896343,0.351433645227478,0.153631765874254,0.152434331224019,0.509399050578302,0.584427496726977
"72","20122022_1215","20122022_1215_2","0",0.0259943872170631,0.0295841005248351,-0.0317580467923664,-0.079635241080789,0.390619909871234,0.312149598256919,0.423662210228934,0.415762116870099,0.386516965108231,0.378433615801475,0.308903519115483,0.28174880168267,0.324354691921844,0.299283514388538,0.370546317889995,0.355682882372064,0.597846191749491,0.701304359063743,0.762325610037254,0.812333714549516
"73","23112022_0830","23112022_0830_1","1",-0.0292147003715829,0.0252140772339248,-0.0112552367530208,0.00958967724696135,0.308825563134974,0.296870648159132,0.437059471189037,0.418828878992772,0.338578739556,0.382033200747287,0.377344980323914,0.376980370149544,0.363055258054707,0.347847740482845,0.335463685836265,0.316312505080173,0.488473234302466,0.479193621472998,0.497174851865291,0.508493891668881
"74","23112022_0830","23112022_0830_2","0",0.0320034642762758,0.0409101489942894,0.0458888441221225,0.0121692249855042,0.307406245857153,0.326536767940169,0.371202409465973,0.313086403018959,0.366307815137125,0.366840223753995,0.362026386428238,0.316321227122332,0.413120824443108,0.361237377424378,0.340373954376119,0.333029265906504,0.317306409462872,0.30967651321474,0.354991416277626,0.323840599710826
"75","23112022_0830","23112022_0830_1","1",-0.00805260129249703,-0.0226714642809367,0.0514384481514295,-0.019129937817147,0.323455268318887,0.32522553237884,0.40028362449479,0.354402275028456,0.333180893887477,0.326983024558392,0.330972780236657,0.347953811539124,0.359190651362332,0.361606310520452,0.32575214557953,0.355114247098227,0.489664864455026,0.508764761106821,0.503537988655815,0.454269840306693
"76","23112022_0830","23112022_0830_2","0",0.0327928813199166,-0.0371902332972809,0.163791977780093,0.0782630228860406,0.303790389373717,0.307526225011581,0.405570025802791,0.346136020738758,0.412656103082688,0.365199899672762,0.343953392832626,0.343362391708447,0.338260816715578,0.363108698498547,0.301041556843067,0.325582049051308,0.393270799520434,0.33618164607641,0.393280902522401,0.282580265162524
"77","26122022_1015","26122022_1015_1","1",0.0342012457760522,0.0355528495410268,0.019604817663911,0.0254934449708912,0.361087316331424,0.388134618653687,0.339525000069339,0.368502672470966,0.325907238441587,0.329161945334864,0.325656345989038,0.279306958286098,0.32294114884185,0.273292442040483,0.334447888592691,0.338957318247189,0.634263842986957,0.602728643113158,0.707957148682146,0.680732148224467
"78","26122022_1015","26122022_1015_2","1",0.0282982391634668,0.0551729576066833,-0.0276663568770547,0.00341076245450336,0.401536849647243,0.339155054495491,0.296298311293464,0.328782723375945,0.381020913072941,0.349813462343227,0.301000100450421,0.294669815491908,0.332304422789886,0.309122459965003,0.363490291168856,0.313908728394536,0.76585264511418,0.760646120437789,0.778647679955637,0.822958282077669
"79","26122022_1015","26122022_1015_1","1",0.00955100153604569,-0.0205251282418032,-0.0166311644474595,-0.0294201659091188,0.346089432891746,0.322715697593964,0.304596446528723,0.32367720986624,0.383678967983424,0.384620950828134,0.305528735341014,0.291546056537227,0.292513023730446,0.303179236486838,0.372047514818133,0.389233349462746,0.518996901508212,0.550460516169013,0.698227975934152,0.721845450618619
"80","26122022_1015","26122022_1015_2","1",-0.0367200845355624,-0.0431227714666165,-0.00262467272916929,-0.0259766113916875,0.295926481018779,0.309776251097043,0.316277967062618,0.340014342783484,0.323275594090561,0.35766412313274,0.28930751684754,0.301622138691383,0.309572790732896,0.317363852432957,0.321169664924942,0.370228869818254,0.722193498117278,0.760714420858159,0.842708281367822,0.847143589489597
"81","26122022_1230","26122022_1230_1","1",-0.0118209954798756,0.017614793025426,0.0134225526456783,0.151128079493511,0.325935181552149,0.340069217897731,0.408824093403993,0.396145220545784,0.366775538799045,0.399287932061336,0.316386044245174,0.300218159312347,0.397403322201524,0.359000283906273,0.381472405076717,0.392910947921299,0.460665439863058,0.339706730826667,0.437447265054327,0.425859484755633
"82","26122022_1230","26122022_1230_2","1",-0.0182111915952019,0.0111885664084926,-0.0901570125943469,-0.0179236684195674,0.332598460976703,0.325034077673463,0.334387888941065,0.33022688890601,0.289209568828371,0.322812655926527,0.295797523418543,0.283897018688932,0.347867295091759,0.346502711828233,0.364301899687931,0.34990650979793,0.4980252337066,0.516203941137965,0.746107535038682,0.893972226780772
"83","26122022_1230","26122022_1230_1","1",0.0126821690041061,0.0720165951727268,-0.0119714866038386,0.007069253365433,0.379492008580779,0.339048800905637,0.379640953548663,0.373264789161858,0.379216392702475,0.363111311209722,0.309874471193962,0.308720106312313,0.381211994290889,0.362866900872749,0.416145030959433,0.327359435628618,0.424020524531553,0.418067590291846,0.457494189408273,0.468580682329433
"84","26122022_1230","26122022_1230_2","1",-0.0168519222369249,0.0264748095885617,-0.0660393287714269,0.00461010711678882,0.344897335644942,0.317072906144925,0.420424141346677,0.370817990962454,0.322455835589361,0.333564041077395,0.279351792096188,0.28887448763462,0.342948003842346,0.324477521964635,0.352577533073673,0.335170064549046,0.463640569696413,0.459385321466582,0.658277895368398,0.751370102983545
"85","26122022_1430","26122022_1430_1","0",0.0355290291787698,0.0422320826462475,0.0387655332728559,0.175123728707247,0.36126685217732,0.384779528519192,0.343080600944446,0.351667879872279,0.328605148159597,0.324343066772679,0.358079466163381,0.315221211931621,0.352391414148465,0.330578550685077,0.37998964743861,0.342449171014475,0.392049174724384,0.275198307641881,0.507529511585573,0.469648677965039
"86","26122022_1430","26122022_1430_2","1",0.0167161550178338,0.00753712611347016,0.0829339734967244,0.111302055245404,0.366126862910499,0.355070210078126,0.314050668621441,0.286680188857507,0.355315339266313,0.343844988605972,0.367965023780673,0.355652007548733,0.319836966170313,0.306016933703239,0.351628257687993,0.355402172861997,0.77951454893053,0.623370553731128,0.814919966269066,0.690102475011895
"87","26122022_1430","26122022_1430_1","1",-0.0187191200325548,0.00995770383967588,-0.0861063077359192,0.0249019189117493,0.393986903340272,0.349749648907874,0.338713588728099,0.340963594406136,0.351189349143511,0.358344428548323,0.322661822376549,0.341215795744028,0.331882846916276,0.336166577002532,0.370996901233385,0.352853049400702,0.264621882602922,0.251762910361267,0.467306274619506,0.555364695921501
"88","26122022_1430","26122022_1430_2","1",0.0200222240189107,0.0246607661209861,-0.0516578360577655,-0.0470123028736054,0.402342068885733,0.375251744376062,0.330726250769946,0.310091897562532,0.369161264417175,0.35422587723389,0.361697676916943,0.347940706022069,0.309679503009937,0.306830072787491,0.37533516675631,0.345211759296093,0.584674957448905,0.642360730864623,0.676488827248268,0.750187857538415
"89","26122022_1630","26122022_1630_1","0",0.0160753371575083,-0.0271330586014481,-0.0701549420455221,-0.0152328149057498,0.393002769986086,0.400564858024784,0.449769615705714,0.454540926413003,0.304138106400281,0.283632188025936,0.402101395262713,0.400260470469024,0.374667477978535,0.373451233937807,0.361838076863779,0.404136297338203,0.661504293003123,0.681969175682395,0.693419996021883,0.798054287978303
"90","26122022_1630","26122022_1630_2","1",-0.0300064998292514,0.0300426858315709,-0.0274917688175336,-0.0273647072675043,0.341465941197773,0.351670067497014,0.380313439947129,0.400753308961277,0.295446209986872,0.319829458637287,0.354053205120049,0.369854151693775,0.364619969136113,0.358296720641772,0.415547282156715,0.376361116431492,0.520116917235419,0.549383482599377,0.571820465386059,0.604149972809177
"91","26122022_1630","26122022_1630_1","0",0.0216135782647458,0.00661513204982302,0.0701270456860529,0.127857856214774,0.437512339657486,0.392774478698038,0.484276454336654,0.461219730671296,0.357248803780455,0.317334852578517,0.422861912646601,0.429767328364306,0.405283498755296,0.410932672070769,0.448339190586663,0.43147058169759,0.605202590121402,0.467986884574523,0.68706871504337,0.597019408536188
"92","26122022_1630","26122022_1630_2","0",0.0364005979077328,-0.0460965151153205,0.0074218133264898,0.094970228266271,0.335675780737627,0.372189935895051,0.421951691756707,0.41080250177002,0.321107102024472,0.320247579916543,0.357665295227403,0.310844950779652,0.324196811113667,0.350768610671329,0.378571314776627,0.419920771511647,0.617545045571318,0.510421778785382,0.550037405725045,0.541933005177278
"93","27112022_1550","27112022_1550_1","0",0.0749119829379318,-0.0191002527406747,-0.0280149486459952,0.0191032354847608,0.371153147842124,0.350190760820675,0.449621234768986,0.410789440999601,0.312445611319943,0.271931266169425,0.407436742777405,0.347612054623886,0.305199412665358,0.340982965107058,0.365019831126996,0.355337533138395,0.344776581047828,0.331850808686298,0.613707819979366,0.64908489298356
"94","27112022_1550","27112022_1550_2","1",-0.0587555337389921,-0.0116108232274698,-0.0675961189970162,-0.0611088718954091,0.36979906907247,0.397010085754935,0.339524992064796,0.425865346037304,0.329995987259235,0.33218042343166,0.324655742511099,0.404202276717933,0.298147427359257,0.323292760452177,0.352653580426363,0.342798450090079,0.291076044080856,0.328966121337136,0.545858919913097,0.625004760589645
"95","27112022_1550","27112022_1550_1","1",-0.0214376962464868,-0.0396576307108168,-0.103607569514537,-0.0127115694737623,0.339864831225943,0.333313372423891,0.385808156537138,0.474938991745869,0.330120056895899,0.334205124290949,0.40132625266725,0.429289269987669,0.315915955706188,0.333117074359476,0.327589860490933,0.363536279289099,0.357834400523855,0.367048803735157,0.538163911440806,0.662568921944121
"96","27112022_1550","27112022_1550_2","0",0.0100401753412018,-0.00407373691035866,0.00232041997752298,-0.00685134537452106,0.353283521855162,0.373126474818205,0.375520412347062,0.358966982250044,0.334730235107074,0.325264011827986,0.322727277809737,0.319122756240789,0.299788525173009,0.329373800412001,0.389635720951496,0.365690487756622,0.299356687499006,0.303486977655824,0.508360583314945,0.506006824916337
"97","27122022_0830","27122022_0830_1","0",0.0151120976160291,-0.0100868692240874,-0.0162662792575476,0.263699596578226,0.297907442249377,0.32338066081581,0.314277182132768,0.344220824921961,0.320068546824915,0.316387372655123,0.335361308497777,0.319527554262405,0.325620941921813,0.330375300142362,0.299330145440253,0.307311854039489,0.232939274938483,0.135723143834495,0.83229435190329,0.85981873592526
"98","27122022_0830","27122022_0830_2","0",-0.026337302829988,0.0512782568695959,-0.043595125051536,0.00123284491923819,0.33312884682811,0.28251821271646,0.310785680565542,0.330504002748061,0.325773973294203,0.342673453252852,0.429439020447502,0.453396139750854,0.331984774950048,0.324656815245345,0.343708396913643,0.285119711228892,0.743058996149917,0.741229099112986,0.663369533581827,0.723845339444772
"99","27122022_0830","27122022_0830_1","1",-0.0366377524220576,0.0347178001783069,-0.0216839701067004,0.114471185380996,0.36054122393812,0.360219578513089,0.367747369067961,0.356598851869381,0.314683463211961,0.338921944880746,0.351515612082235,0.377949734298019,0.391874391622096,0.379942279304506,0.404027095211989,0.3625495749191,0.274778409814135,0.21833153043111,0.504553324021474,0.526919755442436
"100","27122022_0830","27122022_0830_2","0",0.00384123563240614,-0.0144362660440909,-0.0542704522815751,-0.014066568505852,0.339686162912649,0.332670087054865,0.294419737154941,0.317644000178816,0.330603628620141,0.311484688086221,0.39997559637548,0.41350336003454,0.310157586362484,0.308514769219069,0.293851936807197,0.313189484122233,0.798094953920719,0.82086821017695,0.672220161882301,0.749370531787012
"101","27122022_1215","27122022_1215_1","0",0.00771530577803038,-0.0158808729381855,-0.0758858686614655,0.0532275578881802,0.373894277217792,0.388604866352985,0.423057952963942,0.443270104230326,0.356523839866374,0.349473304308759,0.386191105251067,0.381868839632322,0.367029605024584,0.398976234582992,0.380889556958229,0.373081487159237,0.175378357671887,0.157651966797665,0.438112626745312,0.510065984289944
"102","27122022_1215","27122022_1215_2","0",0.047435196785898,0.0256952742380944,-0.00327230434554492,0.0586939041210434,0.407886685762265,0.393227837126992,0.395994749966602,0.337843965107004,0.361540777121902,0.3189897422651,0.369126623893356,0.345498190925221,0.388759271879957,0.359247877624024,0.363834821057539,0.355638892108022,0.304958216817627,0.271144499237608,0.435997751605481,0.43886055424144
"103","27122022_1215","27122022_1215_1","1",0.0288506848124302,-0.0822994007140206,-0.0470950296266786,-0.0281287729770174,0.367614063108516,0.362086215491408,0.373871514762152,0.406881239793856,0.373168505411077,0.371283821421198,0.371612993000391,0.331727852501664,0.352175198698466,0.435601567680632,0.354589619497629,0.397928605204234,0.273320811768357,0.289142206311904,0.445763708317521,0.48982530040154
"104","27122022_1215","27122022_1215_2","0",-0.0268222345626391,-0.0378269518002443,-0.0632966686587318,0.191507220968385,0.263169162003026,0.339886383617139,0.38942978506952,0.372684161522211,0.331074665723325,0.330989009223244,0.345874838665805,0.383275976547907,0.357637698222188,0.381706380984007,0.344756889789777,0.375916206347194,0.430067303465197,0.291820564097476,0.398162117247856,0.451972827137848
"105","27122022_1415","27122022_1415_1","0",-0.00774894392071702,-0.0105325065997466,0.0338497930456618,0.0365289531288194,0.385835631830755,0.345421417402309,0.326181362099483,0.311643678063343,0.363117907023295,0.380072497679948,0.306531133081662,0.300035735844947,0.331524808606304,0.341316695326923,0.298004899304134,0.301615223060421,0.204098666026702,0.189713133268666,0.509809945922906,0.476426061188021
"106","27122022_1415","27122022_1415_2","1",0.00920658724985998,-0.0121418276268063,0.0327332243024716,0.0767602090979127,0.385414758395263,0.377013286728583,0.330778635664092,0.321295354676695,0.416028314426647,0.39407787067598,0.321861952652725,0.330349442018202,0.424121647251632,0.419512555352905,0.295082369293304,0.317371025812967,0.397919873276412,0.341185955327304,0.728738727882377,0.68254292885832
"107","27122022_1415","27122022_1415_1","0",-0.00151231093069832,-0.0205445468845054,0.0371619244142226,0.0287896959241527,0.386982814403344,0.327325785742955,0.324975897673946,0.32245020571912,0.326715916975545,0.332773832742809,0.310974806366785,0.306848585225049,0.321192517472607,0.346237891153092,0.309084792076256,0.310480154817378,0.185596062501383,0.175208605812609,0.52466868041776,0.487070505272241
"108","27122022_1415","27122022_1415_2","1",0.0419521643319835,-0.025917018800954,-0.0219777345872264,-0.0885357895656169,0.422616858473593,0.40475872484962,0.315773028049064,0.317584966494847,0.410223777634633,0.327018778537301,0.300080854183123,0.326087802045748,0.33426828619512,0.396131746624883,0.33142020023049,0.304980130520548,0.337236008018063,0.402751375265684,0.701428794921122,0.732953263088742
"109","29112022_1630","29112022_1630_1","1",0.0262440614854291,-0.00306229625077875,0.0651895471816345,0.0107817826725186,0.436364824201569,0.399907239360015,0.429400634754613,0.435846257204864,0.373132485407664,0.383468435717179,0.403601660819243,0.353538983785666,0.296745023449036,0.302064999290939,0.36576907285413,0.364519189708224,0.8162853601418,0.798871094268235,0.701049783234505,0.615241359669403
"110","29112022_1630","29112022_1630_2","1",-0.014940577402478,-0.0320141389579376,0.0362420169971845,0.026759581654259,0.348493980126235,0.327334068925431,0.313258425313898,0.338114932104978,0.33804143531282,0.337162172201319,0.328685044411709,0.34978903376427,0.305926407370284,0.298759667282476,0.312725679908038,0.360813707559747,0.521452415276461,0.494272053418197,0.568751773464021,0.528968187963805
"111","29112022_1630","29112022_1630_1","1",0.0856755419705364,0.0355383337260972,-0.0628160721608759,-0.00513443407998252,0.425769609084322,0.343495836494982,0.466702291129078,0.30528374782863,0.392622012107827,0.362688873736928,0.414331614611532,0.316904069902501,0.300700335423383,0.301304110986331,0.362412374653188,0.316294261240626,0.80525656734501,0.813568317000718,0.52666117213766,0.597261585163543
"112","29112022_1630","29112022_1630_2","1",-0.00642664728534492,-0.00106407813951649,-0.0363525175687311,0.00645608503440597,0.354201225511745,0.315209166721608,0.336388276292851,0.336313681828915,0.348661646164318,0.340753708923909,0.326790619712439,0.3434364995698,0.288658521402802,0.290997252891399,0.326600154643788,0.325572184522365,0.575028130828115,0.567650897851925,0.602776393938848,0.648254517111844
"113","30112022_0830","30112022_0830_1","0",0.013901412041222,0.0147280727096371,-0.0128890139598031,-0.00957729920739264,0.3351110462877,0.331050950365953,0.398340870466323,0.367772355701026,0.28318783494629,0.306301381824819,0.320836549230388,0.281159672332463,0.308924495424918,0.316826816593838,0.314747157443923,0.288740515132368,0.792665719729612,0.807995733395935,0.470503736251155,0.482790762351448
"114","30112022_0830","30112022_0830_2","0",-0.0131615530712625,-0.0460801966495448,0.0465816871647378,-0.0942877681509913,0.335286892987485,0.352149981407413,0.336925986645026,0.318006530486077,0.326135864605396,0.319836868712861,0.331944257026794,0.355797000390277,0.326333949376866,0.404527284248937,0.314179745728265,0.297867916876942,0.383339511492122,0.463153442919095,0.706928611208701,0.644000073820787
"115","30112022_0830","30112022_0830_1","0",-0.0146782625248358,0.010848894229417,0.0253635992591566,0.0141167670576976,0.374432888806944,0.34286165841027,0.353015581871498,0.378652792526171,0.305080521826698,0.313891096325981,0.331155281293819,0.341300618941228,0.349459389364882,0.316851175506176,0.299358340954561,0.318039735541685,0.811216131891704,0.788631456163312,0.486233657146226,0.462178510981331
"116","30112022_0830","30112022_0830_2","0",-0.0362952085792329,-0.0438333060381207,0.0105023231828464,-0.0501565053704148,0.353443989654467,0.347619094105176,0.354801502712088,0.317460804306707,0.293004922008844,0.317040260343629,0.330464455003617,0.353391529397049,0.386115800813152,0.467822342466666,0.331006812854451,0.315050009589131,0.462547311989763,0.511396952733857,0.621379221615878,0.60846302092084
"117","02052023_1230","02052023_1230_1","0",-0.00157100526091227,0.0117253956676164,0.0628898521389644,-0.000208577790543116,0.362619257626383,0.393378716898633,0.31122441519749,0.291890795091435,0.290786941922806,0.312532737768889,0.321920352778512,0.302102718851698,0.287152476969377,0.30868400143157,0.322717874859314,0.287050160455143,0.22855166456612,0.22864702605885,0.560839830603908,0.494471459602262
"118","02052023_1230","02052023_1230_2","0",0.00401617303137459,0.0244362149306539,0.00150897419970714,0.00193150773016939,0.361602865238458,0.336662853077331,0.286461681434209,0.319025690639273,0.309631828533293,0.329159274395157,0.316961188,0.292420862779728,0.31694079387953,0.290224749456597,0.325296755787577,0.321373792,0.910576164149538,0.907065375465095,0.924278994823504,0.92149377134084
"119","02052023_1230","02052023_1230_1","0",0.0413132786481234,0.0475018702670071,0.124677035656616,0.417103491233336,0.356949069,0.33568679212294,0.301784761532642,0.331914803558436,0.304232286696308,0.291081796178834,0.356639154976163,0.317350544638519,0.260972520147903,0.243059967658946,0.329235275,0.293618616875622,0.276741289987217,0.113831863913297,0.406952887125447,0.316726665712328
"120","02052023_1230","02052023_1230_2","1",0.00610242049944477,0.00786665495554489,0.000278545192837904,0.00327244183983805,0.381416157591129,0.32346680933222,0.414847268968876,0.398856107095212,0.305655689106297,0.288182689349029,0.309891020547465,0.319896937862982,0.320776673472595,0.312508911727632,0.294835622300484,0.293493363724948,0.923740318175063,0.917714265150427,0.93223403111705,0.931714837120107
"121","03052023_1230","03052023_1230_1","1",0.0428409812787494,0.044274944541501,0.00461856514776972,0.0162932610719527,0.458101772766012,0.41668295750896,0.279938969084304,0.304113331649588,0.406076922226965,0.370691835,0.350325428612513,0.323562941025567,0.300597041110121,0.305023975,0.430062214928166,0.363678613,0.692884638909629,0.670667921064639,0.585527965716963,0.580144232727503
"122","03052023_1230","03052023_1230_2","0",-0.0163144951186896,0.00982942492162524,0.00868995818532812,0.00399005502527401,0.381596198112948,0.333846926,0.283509079347969,0.297502332795556,0.322429938,0.335500055778069,0.317888780132951,0.326058126694953,0.292138780512183,0.286019672821332,0.311754744333656,0.306117557512514,0.696356735316814,0.690821816564926,0.75185979674762,0.73890511202622
"123","03052023_1230","03052023_1230_1","0",-0.0214172757695345,-0.0418982505927608,0.0636141691220692,0.0691366720269751,0.406396926959111,0.408993101557859,0.313260717893486,0.288099979842763,0.346331175542305,0.38193807415132,0.297864279028947,0.290455122641229,0.290344810055368,0.302887227518125,0.340854157513244,0.383517009289258,0.694153211707291,0.604377144362615,0.523205059330859,0.460619854853434
"124","03052023_1230","03052023_1230_2","1",0.00601270354510915,0.0225700158730531,-0.00486457024917357,-0.00244432935551851,0.347557881384907,0.319826396263748,0.281075438887207,0.316599969857196,0.348873427589682,0.324231737385962,0.294138819835047,0.311094241255053,0.283649572726705,0.273823661,0.322424663,0.305496210901708,0.681504006743467,0.684843810823795,0.717803317961451,0.724821065618547
"125","07122023_1000","07122023_1000_1","1",0.0343330859753384,0.0371430725150894,0.00153020447718707,0.0705152349060128,0.398513829,0.400575389670796,0.324412036862198,0.373831329408362,0.363471036158141,0.357341728602042,0.399457890738184,0.354938708372868,0.327876619264235,0.288927936871239,0.285414056,0.280435337,0.354135413232353,0.307481351639648,0.472612142601591,0.471167966053847
"126","07122023_1000","07122023_1000_2","0",-0.0433200456172978,-0.106757598758058,-0.0730463795431187,-0.0542935189865626,0.344349990375025,0.387490121,0.315160329543808,0.316920344387567,0.331535069,0.390964599678583,0.339854996227862,0.341228763704383,0.298353563993583,0.407832415,0.287705146680514,0.318314183566161,0.641191116531917,0.714813371974505,0.641083002258082,0.742121050479965
"127","07122023_1000","07122023_1000_1","1",-0.00329341679942025,0.0209032101671585,0.0822629884523775,0.187306402431164,0.381614662174335,0.422722314371923,0.35931385803305,0.320614771781601,0.324536182550696,0.315728272391836,0.384339381040849,0.397831965163303,0.339522658281528,0.294120170123211,0.291977816675219,0.311520092,0.406761902544517,0.278422480714293,0.466437838096136,0.395529803915047
"128","07122023_1000","07122023_1000_2","1",-0.0182060520437769,0.0530034828779385,0.0331716627179691,0.0350844136422236,0.344311486344981,0.331198277711951,0.360941449539524,0.365809275835748,0.296623617084019,0.320835622229343,0.345459857906467,0.345061006603577,0.353428380772714,0.308923923866947,0.304307327977217,0.28259684078488,0.647619190532322,0.603716801,0.614235142919291,0.574793099112474
"129","07122023_1200","07122023_1200_1","0",0.0153388785592989,-0.00394457964377771,0.0249989544371426,0.180294792080619,0.394126205907229,0.383635736544648,0.372709354,0.324671921030668,0.329880859710388,0.315921615773785,0.295665755189274,0.290724543796635,0.354610389267848,0.35790031511837,0.413549945039679,0.416344157794183,0.488145739781176,0.339013276858514,0.703502094255171,0.669186319152011
"130","07122023_1200","07122023_1200_2","0",0.0204303022309894,-0.0330547199660349,-0.00843560004598639,0.0145400563825512,0.356608823544105,0.349486027,0.324841445831241,0.335525786133277,0.296071163,0.274327112202256,0.305782918137207,0.303427212685643,0.309591727368922,0.311378043459001,0.352887229992136,0.396394183068625,0.397353428242716,0.385963949406268,0.63710455559422,0.647944717299739
"131","07122023_1200","07122023_1200_1","1",0.031553032683014,0.0152075867272999,-0.133060933144926,-0.342932134519638,0.399329674,0.413775726051707,0.320841107857201,0.319927852493809,0.309225170524945,0.289990899798137,0.295543304804392,0.27778039,0.348303011134772,0.351650232,0.398649933036942,0.37292433,0.309055217797054,0.63165497070414,0.668527596370375,0.873743647202808
"132","07122023_1200","07122023_1200_2","1",0.021623523350963,-0.0208666957789914,0.0483634145567912,0.208887670074212,0.45679527512626,0.398815789059791,0.410481117676926,0.349259278867973,0.277946553921277,0.26376959511188,0.296678067,0.286530196506772,0.336106383110267,0.347621904329346,0.399610942272628,0.419453744873025,0.580059193579471,0.379598528041367,0.682900386222867,0.619892856541279
"133","09052023_1630","09052023_1630_1","1",0.0855300513428223,0.056088364325184,-0.0536129516682951,-0.013063499425379,0.381216545263331,0.361078656765931,0.304699343408354,0.299562552668607,0.377954245611955,0.296483867664319,0.330941343757219,0.300702467630418,0.381294178834233,0.31577219519117,0.318419692,0.309618715867227,0.638461852695337,0.65536374261623,0.457305398204209,0.509118220991233
"134","09052023_1630","09052023_1630_2","0",-0.016178974603321,-0.0170686694599076,0.00166435192533541,-0.00324598578774859,0.380163596337253,0.361617970098496,0.297421184672457,0.303151559062731,0.311194691593759,0.303843140843358,0.280882267302591,0.307707274777163,0.321033362410808,0.347248768400606,0.292019439634348,0.287095440916773,0.517094959198889,0.520462857124642,0.912931342848984,0.909897514131312
"135","09052023_1630","09052023_1630_1","0",0.019199181396792,-0.0399760738406914,0.0102553218583797,0.0257684655678065,0.360876594404568,0.341215374268452,0.317630403836503,0.297428691804738,0.319621516500159,0.317295680961526,0.336884535823073,0.314476484175157,0.307494548448099,0.368492378,0.316289171260301,0.307240930380519,0.652608226345499,0.619819710858152,0.448538400153532,0.439431978123593
"136","09052023_1630","09052023_1630_2","1",0.00215923014551268,0.035646424652067,0.00228723052819102,0.056802160584357,0.391232578452649,0.397188787173291,0.290455287471057,0.278882431684684,0.30606968236378,0.302363171385623,0.304069956600698,0.305147280795367,0.34814660730796,0.296978452676514,0.26768836526803,0.2764630650958,0.557910786645595,0.497936385992847,0.911387082739809,0.90722749196553
"137","11122023_1200","11122023_1200_1","0",0.0465456552129115,-0.014219359471494,0.00558847843117195,0.0176379479889114,0.319830582198665,0.316841765787993,0.312782269587783,0.360944805939354,0.303864804109194,0.288982018990428,0.352244668902484,0.308765842828064,0.322276630763293,0.320067452614428,0.293434922530969,0.313406721585737,0.435265168371923,0.420176925217665,0.664177569806886,0.656795341185642
"138","11122023_1200","11122023_1200_2","0",-0.0151054337999242,0.0193046380445947,0.119590919757755,0.00502717088542537,0.295664033918898,0.306925546051365,0.305260570559147,0.365678951,0.267344078632037,0.27309177108432,0.313501839861244,0.325571139949813,0.304361968478215,0.30020661498881,0.32345336698473,0.303828297315836,0.796368362837314,0.788401454153238,0.632541710683955,0.497409773418502
"139","11122023_1200","11122023_1200_1","1",0.000189841261801516,-0.0025775855850795,0.0043968969784579,-0.0346525850684564,0.29965852990189,0.300313609992852,0.370036910760339,0.336502832825183,0.304759111527513,0.317360051418842,0.33242483675308,0.319582015171393,0.314646981,0.299140576013045,0.297619670378523,0.316290571514773,0.481238718146315,0.515788281051567,0.679990625291528,0.674037104856093
"140","11122023_1200","11122023_1200_2","0",0.0465091721005902,0.0117408529707127,0.0588319863587583,0.00708320626561374,0.341890934385101,0.31893792924704,0.379133017576164,0.32271294,0.345980050662258,0.295338866983783,0.334998090652439,0.325110938,0.328013152533629,0.30993919791058,0.325512051055916,0.328418201976129,0.797406123029647,0.786189190780669,0.611516119869165,0.54356065859523
"141","11122023_1400","11122023_1400_1","0",-0.0113021867713447,-0.00673092381720985,-0.0749104830604286,0.0624842578330313,0.387365154224436,0.342604484043509,0.309530141091598,0.304803104998717,0.315434434386931,0.301005004634727,0.27334595351405,0.301236535546202,0.38209385060774,0.42908144089751,0.356746741509222,0.319772711206063,0.327295068588399,0.288798894546504,0.446394543393966,0.518689451657132
"142","11122023_1400","11122023_1400_2","1",0.00691606595569691,0.0592200462284271,0.0377800871822913,0.131330911992977,0.410444447679089,0.334303858698774,0.28472690816653,0.288992237111468,0.335900157116901,0.302418167711358,0.291225542845369,0.316092628089391,0.364251323965364,0.333234083355356,0.411859466312035,0.3560933854729,0.159090415398606,0.122154291542795,0.504884277895633,0.4681239425
